37.340499153,126.733863053
37.340541921,126.733766533
37.340594873,126.733676790
37.340626180,126.733638070
37.340647116,126.733550076
37.340651523,126.733517674
37.340649221,126.733430380
37.340669605,126.733346338
37.340697871,126.733280162
37.340729460,126.733223331
37.340763379,126.733156984
37.340810161,126.733105992
